Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-16T00:02:52Z,"0002cc0100000edc","365462a3acf93e8408159e9317000000000000000000f4b3ed7bed18fc98ffff",2,3.91,,8,21.61,57.46,,0.00,,0,0,0,0,,,,-1.00,-0.57,-0.16,-0.17,-0.29
2024-11-16T00:08:48Z,"0002cc0100000edc","365462a510f93e7f08159a91dc392ed0000000000000fde7fda8fffffffffffff783",2,3.91,,8,21.60,56.98,,0.02,,0,0,0,0,,,-0.47,-1.00,-1.00,-1.00,-0.71,-0.74
2024-11-16T00:14:44Z,"0002cc0100000edc","365462a674f93e7f0815a99298000000000000000000f5ff77fbf47a6417f4f1",2,3.91,,8,21.66,57.26,,0.00,,0,0,0,0,,,,-0.31,0.06,-0.28,0.50,-0.37
2024-11-16T00:20:41Z,"0002cc0100000edc","365462a7d9d93e7f0815bc9209000000000000fffffc46f48efda0ee00",2,3.91,,8,21.73,57.05,,,,0,0,0,0,,,,-0.19,-0.70,-0.28,-0.53,-1.00
2024-11-16T00:26:37Z,"0002cc0100000edc","365462a93df93e7f0815bf9127000000000000000000ef57fc7cfecbfc776dc6",2,3.91,,8,21.74,56.70,,0.00,,0,0,0,0,,,,0.18,-0.56,-0.85,-0.56,-0.23
2024-11-16T00:32:33Z,"0002cc0100000edc","365462aaa1d93e730815c39139000000000000ed366f20fedef4b3ee27ed05",2,3.90,,8,21.76,56.73,,,,0,0,0,0,,,-0.16,-0.19,-0.29,-0.86,0.22,-0.16
2024-11-16T00:38:29Z,"0002cc0100000edc","365462ac05f93e7f0815ca8fab000000000000000000fcbaff88ffafffffffff",2,3.91,,8,21.79,56.12,,0.00,,0,0,0,0,,,,-1.00,-1.00,-0.96,-0.94,-0.59
2024-11-16T00:44:25Z,"0002cc0100000edc","365462ad69f93e7f0815d48f59000000000000000000f64cfcaeecbb7d36d73f",2,3.91,,8,21.83,56.00,,0.00,,0,0,0,0,,,,-0.03,0.65,-0.15,-0.58,-0.39
2024-11-16T00:50:21Z,"0002cc0100000edc","365462aecdf93e7f0815d19053000000000000000000fe15f734fdb8f43e6c87f552",2,3.91,,8,21.81,56.38,,0.00,,0,0,0,0,,,-0.33,0.14,-0.27,-0.71,-0.45,-0.76
2024-11-16T00:56:17Z,"0002cc0100000edc","365462b031f93e7f0815d48f1a000000000000000000f734ffffffffffcafff6",2,3.91,,8,21.83,55.90,,0.00,,0,0,0,0,,,,-0.99,-0.97,-1.00,-1.00,-0.45
2024-11-16T01:02:14Z,"0002cc0100000edc","365462b196f93e730815d88edc000000000000000000fd67f7266da2fe35772fe61c",2,3.90,,8,21.84,55.81,,0.00,,0,0,0,0,,,-0.10,0.45,-0.78,0.18,-0.45,-0.68
2024-11-16T01:08:10Z,"0002cc0100000edc","365462b2faf93e770815dc8efd000000000000000000f4d3ed45fc1ff41add14",2,3.90,,8,21.86,55.86,,0.00,,0,0,0,0,,,,-0.04,-0.26,-0.52,-0.16,-0.30
2024-11-16T01:14:06Z,"0002cc0100000edc","365462b45ef93e7f0815e38ec1000000000000000000fe27ffffffffffc066fd",2,3.91,,8,21.88,55.76,,0.00,,0,0,0,0,,,,0.11,-0.97,-1.00,-1.00,-0.77
2024-11-16T01:20:02Z,"0002cc0100000edc","365462b5c2f93e730815e38ef9000000000000000000ffffe5cafd0e76857c65",2,3.90,,8,21.88,55.85,,0.00,,0,0,0,0,,,,0.55,0.41,-0.63,-0.09,-1.00
2024-11-16T01:25:58Z,"0002cc0100000edc","365462b726f93e670815dc8d8c392ed0000000000000fd8fffecff0cffdafd53ffff",2,3.90,,8,21.86,55.29,,0.02,,0,0,0,0,,,-1.00,-0.67,-0.98,-0.88,-0.99,-0.69
2024-11-16T01:31:54Z,"0002cc0100000edc","365462b88af93e770815ce8d40000000000000000000ff77ffffffeaffffffff",2,3.90,,8,21.80,55.18,,0.00,,0,0,0,0,,,,-1.00,-1.00,-0.99,-1.00,-0.93
2024-11-16T01:37:51Z,"0002cc0100000edc","365462b9eff93e770815ce8d2f398c94000000000000ffffeeb6fdb6ffffffffffff",2,3.90,,8,21.80,55.15,,0.02,,0,0,0,0,,,-1.00,-1.00,-1.00,-0.71,-0.21,-1.00
2024-11-16T01:43:47Z,"0002cc0100000edc","365462bb53f93e7f0815ce8d19000000000000000000ffffffffffffffffffff",2,3.91,,8,21.80,55.12,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:49:43Z,"0002cc0100000edc","365462bcb7f93e7f0815c68ced392ed0000000000000ffffffffffffffffffff",2,3.91,,8,21.77,55.05,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:55:39Z,"0002cc0100000edc","365462be1bf93e730815ca8cd8392ed0000000000000ffffffffffffffffffff",2,3.90,,8,21.79,55.02,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:01:35Z,"0002cc0100000edc","365462bf7ff93e770815c38cae000000000000000000ffffffffffffffffffffffff",2,3.90,,8,21.76,54.95,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:07:31Z,"0002cc0100000edc","365462c0e3f93e770815b48ce6000000000000000000ffffffffffffffffffff",2,3.90,,8,21.70,55.04,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:13:27Z,"0002cc0100000edc","365462c247f93e730815a58cc9403e70000000000000ffffffffffffffffffff",2,3.90,,8,21.64,55.00,,2.49,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:19:23Z,"0002cc0100000edc","365462c3abf93e7708159e8ced408bfd000000000000ffffffffffffffffffff",2,3.90,,8,21.61,55.05,,3.09,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
